ville,abbr,pays,latitude,longitude,timestamp_utc,date_utc,heure_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T00:00:00Z,2025-08-01,00:00,5,519.63,13.05,11.51,6.59,7.83,100.97,113.16,15.4
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T01:00:00Z,2025-08-01,01:00,5,555.65,7.77,19.41,46.04,28.85,134.25,145.91,3.52
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T02:00:00Z,2025-08-01,02:00,5,577.54,6.66,18.43,70.81,32.55,141.11,153.23,3.51
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T03:00:00Z,2025-08-01,03:00,5,596.09,4.03,15.99,108.05,35.28,155.95,168.28,3.94
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T04:00:00Z,2025-08-01,04:00,5,442.81,0.64,7.25,164.71,25.3,135.31,143.21,0.03
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T05:00:00Z,2025-08-01,05:00,5,355.9,0.32,4.2,171.65,17.53,112.18,118.14,0.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T06:00:00Z,2025-08-01,06:00,5,333.78,0.3,3.88,176.06,15.78,107.79,113.39,0.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T07:00:00Z,2025-08-01,07:00,5,325.01,0.27,4.05,181.47,15.24,106.99,112.46,0.01
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T08:00:00Z,2025-08-01,08:00,5,317.21,0.23,4.18,183.36,14.49,104.5,109.74,0.07
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T09:00:00Z,2025-08-01,09:00,5,307.71,0.17,4.45,183.05,13.52,99.86,104.79,0.21
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T10:00:00Z,2025-08-01,10:00,5,324.86,0.21,8.84,148.45,12.63,100.0,105.8,4.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T11:00:00Z,2025-08-01,11:00,5,363.72,0.09,14.41,106.66,12.72,103.43,111.18,9.01
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T12:00:00Z,2025-08-01,12:00,5,401.12,0.0,17.16,83.01,13.45,105.52,115.12,11.98
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T13:00:00Z,2025-08-01,13:00,5,423.73,0.0,18.51,69.73,14.27,104.07,114.66,12.5
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T14:00:00Z,2025-08-01,14:00,5,432.76,0.0,19.03,60.34,14.55,100.17,111.02,12.4
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T15:00:00Z,2025-08-01,15:00,5,416.18,0.0,18.59,52.91,13.92,92.53,102.74,11.94
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T16:00:00Z,2025-08-01,16:00,5,364.35,0.0,16.49,49.78,13.86,79.86,88.42,10.92
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T17:00:00Z,2025-08-01,17:00,4,325.54,0.0,14.95,38.22,10.23,70.74,78.75,10.77
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T18:00:00Z,2025-08-01,18:00,4,297.42,0.0,13.45,29.23,7.62,64.32,72.3,10.46
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T19:00:00Z,2025-08-01,19:00,4,279.12,0.01,12.46,22.45,6.09,60.48,68.71,10.83
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T20:00:00Z,2025-08-01,20:00,4,269.83,0.02,11.79,16.97,5.14,58.81,67.44,11.88
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T21:00:00Z,2025-08-01,21:00,4,263.85,0.06,11.62,12.57,4.81,58.02,67.14,14.23
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T22:00:00Z,2025-08-01,22:00,4,260.18,0.18,11.62,8.8,4.84,57.31,66.89,15.94
Beijing,BJS,CN,39.9042,116.4074,2025-08-01T23:00:00Z,2025-08-01,23:00,4,267.4,1.77,10.2,6.85,4.99,56.02,66.41,13.85
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T00:00:00Z,2025-08-02,00:00,4,275.97,5.13,8.17,9.59,5.85,54.67,65.59,11.77
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T01:00:00Z,2025-08-02,01:00,3,232.56,3.39,9.65,32.72,12.79,49.03,56.96,7.4
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T02:00:00Z,2025-08-02,02:00,3,217.04,2.59,8.56,47.4,13.68,48.44,55.62,6.72
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T03:00:00Z,2025-08-02,03:00,4,207.48,1.38,6.88,70.96,13.67,53.08,59.67,6.35
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T04:00:00Z,2025-08-02,04:00,3,176.98,0.33,2.88,107.98,7.87,45.03,48.93,3.44
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T05:00:00Z,2025-08-02,05:00,3,179.29,0.15,1.85,124.11,5.53,42.09,44.97,2.42
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T06:00:00Z,2025-08-02,06:00,3,183.62,0.12,1.87,128.92,5.08,40.86,43.44,2.34
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T07:00:00Z,2025-08-02,07:00,3,188.14,0.1,2.2,130.65,5.09,39.72,42.21,2.53
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T08:00:00Z,2025-08-02,08:00,3,191.85,0.07,2.87,128.14,5.44,38.86,41.36,2.95
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T09:00:00Z,2025-08-02,09:00,3,196.57,0.03,3.83,124.76,5.86,38.2,40.73,3.44
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T10:00:00Z,2025-08-02,10:00,3,212.88,0.01,7.2,103.79,6.3,39.25,42.49,6.48
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T11:00:00Z,2025-08-02,11:00,3,237.84,0.01,11.18,76.74,6.56,41.62,46.3,9.91
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T12:00:00Z,2025-08-02,12:00,3,260.38,0.0,13.14,59.28,6.67,44.01,50.2,11.25
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T13:00:00Z,2025-08-02,13:00,3,275.85,0.0,13.41,46.77,6.49,45.75,53.15,11.79
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T14:00:00Z,2025-08-02,14:00,3,292.41,0.0,13.57,38.01,6.53,48.12,56.49,12.17
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T15:00:00Z,2025-08-02,15:00,4,305.94,0.0,14.38,31.61,6.61,50.18,59.05,12.14
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T16:00:00Z,2025-08-02,16:00,4,306.95,0.0,15.05,27.18,6.64,50.87,59.52,11.86
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T17:00:00Z,2025-08-02,17:00,4,307.86,0.0,15.21,24.18,6.9,51.78,60.24,11.57
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T18:00:00Z,2025-08-02,18:00,4,312.92,0.0,15.08,23.02,7.85,53.72,62.11,11.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T19:00:00Z,2025-08-02,19:00,4,321.48,0.01,14.54,22.78,8.74,56.98,65.15,9.86
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T20:00:00Z,2025-08-02,20:00,4,330.95,0.01,13.81,20.15,7.82,60.3,68.36,8.39
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T21:00:00Z,2025-08-02,21:00,4,341.67,0.02,13.71,17.19,7.11,63.46,71.56,7.31
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T22:00:00Z,2025-08-02,22:00,4,358.6,0.07,14.87,12.92,7.19,65.96,74.5,6.7
Beijing,BJS,CN,39.9042,116.4074,2025-08-02T23:00:00Z,2025-08-02,23:00,4,390.51,1.7,15.99,8.95,8.49,68.76,78.53,6.91
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T00:00:00Z,2025-08-03,00:00,4,430.26,7.12,15.01,10.12,11.2,72.08,83.38,7.32
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T01:00:00Z,2025-08-03,01:00,5,453.81,10.05,21.05,22.3,25.78,77.63,89.03,5.96
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T02:00:00Z,2025-08-03,02:00,5,457.1,11.77,21.93,32.43,30.61,80.64,92.19,5.61
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T03:00:00Z,2025-08-03,03:00,5,463.43,11.69,22.26,46.68,31.76,87.29,99.17,5.58
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T04:00:00Z,2025-08-03,04:00,5,362.61,3.76,15.32,97.6,21.96,82.25,90.23,2.64
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T05:00:00Z,2025-08-03,05:00,5,319.06,1.09,8.39,133.6,16.23,82.59,88.72,1.69
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T06:00:00Z,2025-08-03,06:00,5,314.28,0.48,5.48,153.85,14.61,86.13,91.77,1.55
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T07:00:00Z,2025-08-03,07:00,5,319.65,0.32,4.92,159.91,13.9,85.99,91.5,2.01
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T08:00:00Z,2025-08-03,08:00,5,328.52,0.3,5.93,153.88,13.7,82.57,88.11,3.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T09:00:00Z,2025-08-03,09:00,5,336.36,0.24,7.81,144.66,13.77,77.77,83.3,4.01
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T10:00:00Z,2025-08-03,10:00,4,347.71,0.17,10.53,132.35,14.43,74.29,79.98,5.46
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T11:00:00Z,2025-08-03,11:00,4,366.04,0.05,13.5,117.58,15.73,73.21,79.35,7.22
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T12:00:00Z,2025-08-03,12:00,4,386.37,0.0,14.77,106.24,17.65,73.26,79.9,8.44
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T13:00:00Z,2025-08-03,13:00,4,400.89,0.0,15.1,93.33,18.7,73.74,80.91,9.21
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T14:00:00Z,2025-08-03,14:00,5,416.77,0.0,15.69,77.89,18.03,76.43,84.46,9.66
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T15:00:00Z,2025-08-03,15:00,5,428.25,0.0,16.52,63.54,16.72,79.81,88.69,9.73
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T16:00:00Z,2025-08-03,16:00,5,423.64,0.0,16.72,51.98,14.92,82.03,91.1,9.27
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T17:00:00Z,2025-08-03,17:00,5,416.33,0.0,16.99,43.75,13.86,84.3,93.42,8.43
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T18:00:00Z,2025-08-03,18:00,5,411.26,0.0,17.74,37.14,13.39,85.46,94.69,7.48
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T19:00:00Z,2025-08-03,19:00,5,408.61,0.0,18.69,31.22,14.95,85.15,93.64,6.24
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T20:00:00Z,2025-08-03,20:00,5,411.35,0.0,19.56,26.11,15.82,83.99,91.46,5.73
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T21:00:00Z,2025-08-03,21:00,5,415.51,0.01,20.55,22.36,16.3,84.56,91.35,5.89
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T22:00:00Z,2025-08-03,22:00,5,417.16,0.03,22.02,19.49,17.61,83.76,89.99,6.01
Beijing,BJS,CN,39.9042,116.4074,2025-08-03T23:00:00Z,2025-08-03,23:00,5,425.4,0.12,24.4,16.6,18.93,81.25,86.88,5.32
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T00:00:00Z,2025-08-04,00:00,5,431.9,0.36,27.69,13.38,19.67,77.87,82.81,4.5
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T01:00:00Z,2025-08-04,01:00,4,412.43,2.03,27.28,19.13,18.49,70.7,74.75,3.59
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T02:00:00Z,2025-08-04,02:00,4,385.07,1.54,28.36,20.65,17.29,62.48,66.12,3.25
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T03:00:00Z,2025-08-04,03:00,4,348.56,0.58,28.99,22.15,16.5,53.21,56.45,3.02
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T04:00:00Z,2025-08-04,04:00,3,303.64,0.18,25.42,28.15,14.38,43.59,46.42,3.05
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T05:00:00Z,2025-08-04,05:00,3,283.02,0.43,21.47,30.79,12.74,38.82,41.77,3.83
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T06:00:00Z,2025-08-04,06:00,3,267.49,0.47,18.77,34.79,11.64,35.84,38.97,4.57
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T07:00:00Z,2025-08-04,07:00,3,259.84,0.35,16.85,39.96,10.33,33.85,37.11,5.19
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T08:00:00Z,2025-08-04,08:00,3,265.77,0.36,16.81,38.56,9.59,33.23,36.84,6.17
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T09:00:00Z,2025-08-04,09:00,3,280.24,0.62,18.63,34.07,9.49,33.34,37.31,7.18
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T10:00:00Z,2025-08-04,10:00,3,303.76,1.18,21.59,25.22,9.84,34.51,39.01,8.41
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T11:00:00Z,2025-08-04,11:00,3,335.84,1.76,23.49,15.6,9.85,36.87,42.21,8.86
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T12:00:00Z,2025-08-04,12:00,3,368.33,2.59,23.98,10.02,9.63,39.46,45.46,8.76
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T13:00:00Z,2025-08-04,13:00,3,393.58,3.33,23.75,6.71,8.99,41.22,47.35,8.65
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T14:00:00Z,2025-08-04,14:00,3,414.02,3.7,23.43,4.47,8.24,42.38,48.28,8.42
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T15:00:00Z,2025-08-04,15:00,3,427.49,3.7,23.69,2.99,7.5,43.27,48.31,8.06
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T16:00:00Z,2025-08-04,16:00,3,424.9,3.12,23.69,2.48,7.03,43.11,46.83,7.4
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T17:00:00Z,2025-08-04,17:00,3,417.44,2.5,22.62,3.02,7.2,42.15,44.97,6.53
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T18:00:00Z,2025-08-04,18:00,3,405.79,2.09,21.42,5.04,8.17,40.74,43.13,5.61
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T19:00:00Z,2025-08-04,19:00,3,394.86,2.08,20.21,7.34,8.62,39.11,41.17,5.15
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T20:00:00Z,2025-08-04,20:00,3,387.46,2.52,17.92,6.77,7.93,37.76,39.84,5.62
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T21:00:00Z,2025-08-04,21:00,3,378.84,2.96,15.85,6.26,7.56,36.58,38.79,6.29
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T22:00:00Z,2025-08-04,22:00,3,371.5,3.27,14.3,5.83,7.28,36.11,38.58,6.67
Beijing,BJS,CN,39.9042,116.4074,2025-08-04T23:00:00Z,2025-08-04,23:00,3,373.33,4.36,13.21,5.96,7.69,36.71,39.94,6.67
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T00:00:00Z,2025-08-05,00:00,3,379.88,5.91,13.8,6.97,8.9,37.91,42.01,6.44
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T01:00:00Z,2025-08-05,01:00,3,334.0,1.8,19.75,14.53,12.95,37.44,40.9,3.91
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T02:00:00Z,2025-08-05,02:00,3,314.64,1.15,19.68,19.1,14.28,37.02,40.42,3.74
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T03:00:00Z,2025-08-05,03:00,3,317.54,0.98,20.98,19.84,15.91,38.08,41.62,4.06
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T04:00:00Z,2025-08-05,04:00,3,303.55,1.88,17.24,36.76,13.22,33.05,35.86,3.16
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T05:00:00Z,2025-08-05,05:00,3,303.68,2.22,13.27,61.26,11.52,33.09,35.56,2.72
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T06:00:00Z,2025-08-05,06:00,3,327.05,1.66,10.85,95.71,12.66,46.71,49.46,2.6
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T07:00:00Z,2025-08-05,07:00,4,366.81,1.18,9.92,126.35,15.09,67.12,70.57,3.02
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T08:00:00Z,2025-08-05,08:00,5,401.24,0.95,10.81,131.46,16.97,80.91,85.15,4.17
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T09:00:00Z,2025-08-05,09:00,5,426.45,0.78,12.94,122.53,17.6,87.86,92.63,5.3
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T10:00:00Z,2025-08-05,10:00,5,454.5,0.69,17.01,85.46,14.63,91.58,97.54,8.33
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T11:00:00Z,2025-08-05,11:00,5,496.18,0.28,21.49,45.56,11.24,94.91,103.2,11.02
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T12:00:00Z,2025-08-05,12:00,5,537.79,0.08,24.33,23.93,9.7,98.13,109.07,11.42
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T13:00:00Z,2025-08-05,13:00,5,567.64,0.51,25.79,13.74,9.13,100.19,113.47,13.55
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T14:00:00Z,2025-08-05,14:00,5,595.96,2.02,24.88,9.87,9.45,103.05,118.52,18.51
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T15:00:00Z,2025-08-05,15:00,5,612.61,4.51,22.57,8.39,9.66,105.3,121.71,24.26
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T16:00:00Z,2025-08-05,16:00,5,607.42,6.63,20.27,7.37,9.34,105.43,119.51,29.78
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T17:00:00Z,2025-08-05,17:00,5,597.66,8.03,18.37,6.73,8.99,105.53,117.39,33.69
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T18:00:00Z,2025-08-05,18:00,5,589.62,9.25,17.03,6.32,8.93,105.64,114.97,36.8
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T19:00:00Z,2025-08-05,19:00,5,580.52,10.62,15.76,5.47,8.59,105.59,112.83,36.73
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T20:00:00Z,2025-08-05,20:00,5,574.55,11.83,13.65,3.79,7.26,106.47,112.4,29.78
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T21:00:00Z,2025-08-05,21:00,5,568.92,12.86,11.48,2.18,5.73,107.49,112.53,19.59
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T22:00:00Z,2025-08-05,22:00,5,563.38,14.33,9.79,1.17,4.83,108.06,112.74,12.55
Beijing,BJS,CN,39.9042,116.4074,2025-08-05T23:00:00Z,2025-08-05,23:00,5,573.67,17.2,8.89,0.98,5.23,109.67,115.13,10.67
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T00:00:00Z,2025-08-06,00:00,5,594.75,21.27,8.78,1.94,5.97,112.53,119.26,9.9
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T01:00:00Z,2025-08-06,01:00,5,593.3,19.46,12.23,13.51,9.04,118.67,126.02,7.54
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T02:00:00Z,2025-08-06,02:00,5,589.21,18.65,11.73,25.86,9.89,121.31,129.85,7.22
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T03:00:00Z,2025-08-06,03:00,5,579.98,14.11,13.24,44.62,10.52,127.21,136.48,7.86
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T04:00:00Z,2025-08-06,04:00,5,520.02,1.29,9.63,157.09,19.78,168.55,175.62,0.62
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T05:00:00Z,2025-08-06,05:00,5,493.46,0.34,4.48,201.53,18.73,185.67,192.7,0.03
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T06:00:00Z,2025-08-06,06:00,5,477.95,0.28,3.94,215.93,17.46,190.08,197.34,0.13
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T07:00:00Z,2025-08-06,07:00,5,469.87,0.28,4.46,214.33,16.04,190.53,198.2,1.13
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T08:00:00Z,2025-08-06,08:00,5,467.09,0.32,6.03,198.15,15.28,191.87,200.3,3.66
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T09:00:00Z,2025-08-06,09:00,5,468.4,0.33,8.77,182.43,15.21,191.9,201.12,6.07
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T10:00:00Z,2025-08-06,10:00,5,478.84,0.23,12.47,157.48,14.85,192.63,202.91,8.84
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T11:00:00Z,2025-08-06,11:00,5,494.76,0.05,14.92,119.75,13.07,193.16,204.89,10.62
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T12:00:00Z,2025-08-06,12:00,5,507.37,0.0,15.14,92.38,11.5,192.19,205.36,10.24
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T13:00:00Z,2025-08-06,13:00,5,508.51,0.0,14.59,75.31,10.07,186.32,200.2,8.7
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T14:00:00Z,2025-08-06,14:00,5,509.44,0.0,13.85,64.53,9.39,181.76,196.29,7.96
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T15:00:00Z,2025-08-06,15:00,5,505.2,0.0,13.43,56.2,8.92,176.29,191.27,7.45
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T16:00:00Z,2025-08-06,16:00,5,487.49,0.0,12.64,47.19,8.09,167.92,182.58,7.26
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T17:00:00Z,2025-08-06,17:00,5,477.99,0.0,11.66,37.9,7.3,164.19,178.33,7.7
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T18:00:00Z,2025-08-06,18:00,5,475.03,0.0,10.65,31.63,7.19,165.12,178.65,8.49
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T19:00:00Z,2025-08-06,19:00,5,473.98,0.01,9.47,28.65,7.12,168.58,181.38,8.69
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T20:00:00Z,2025-08-06,20:00,5,495.87,0.01,9.17,28.22,7.98,179.13,190.42,7.2
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T21:00:00Z,2025-08-06,21:00,5,546.26,0.01,10.71,28.87,10.34,194.17,204.56,5.68
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T22:00:00Z,2025-08-06,22:00,5,657.0,0.01,16.02,35.18,20.45,224.72,236.02,3.34
Beijing,BJS,CN,39.9042,116.4074,2025-08-06T23:00:00Z,2025-08-06,23:00,5,787.88,0.36,23.74,27.35,26.88,254.76,268.29,3.69
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T00:00:00Z,2025-08-07,00:00,5,893.45,1.48,30.97,19.34,31.33,274.07,289.36,4.67
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T01:00:00Z,2025-08-07,01:00,5,920.49,1.21,36.4,23.27,40.03,267.24,282.81,4.36
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T02:00:00Z,2025-08-07,02:00,5,886.4,2.0,33.08,31.5,37.86,245.83,260.14,4.75
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T03:00:00Z,2025-08-07,03:00,5,825.51,2.02,30.01,44.6,35.58,222.16,234.83,4.08
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T04:00:00Z,2025-08-07,04:00,5,672.51,0.82,22.36,103.71,28.32,187.74,197.33,0.17
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T05:00:00Z,2025-08-07,05:00,5,568.71,0.34,16.93,125.27,21.85,157.19,165.01,0.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T06:00:00Z,2025-08-07,06:00,5,512.23,0.18,15.3,124.66,19.46,134.03,140.84,0.0
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T07:00:00Z,2025-08-07,07:00,5,476.05,0.37,14.36,119.61,18.01,117.82,124.15,0.47
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T08:00:00Z,2025-08-07,08:00,5,458.95,0.69,14.21,112.77,17.67,110.92,117.33,2.41
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T09:00:00Z,2025-08-07,09:00,5,451.83,0.83,15.19,107.12,17.72,107.88,114.41,4.12
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T10:00:00Z,2025-08-07,10:00,5,457.86,0.7,18.41,87.06,16.47,105.92,113.14,7.14
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T11:00:00Z,2025-08-07,11:00,5,472.98,0.2,21.75,60.43,14.04,103.94,112.66,10.23
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T12:00:00Z,2025-08-07,12:00,5,481.27,0.0,22.21,45.64,12.03,100.93,111.18,10.92
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T13:00:00Z,2025-08-07,13:00,5,468.63,0.0,21.01,39.22,10.36,94.16,105.05,10.1
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T14:00:00Z,2025-08-07,14:00,5,451.23,0.01,19.3,36.29,9.55,86.91,97.77,9.38
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T15:00:00Z,2025-08-07,15:00,5,429.57,0.0,17.89,36.1,9.54,80.73,90.83,8.71
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T16:00:00Z,2025-08-07,16:00,5,405.25,0.0,16.17,34.94,9.77,76.54,85.0,8.43
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T17:00:00Z,2025-08-07,17:00,5,397.83,0.0,15.13,29.41,9.37,76.58,84.44,10.22
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T18:00:00Z,2025-08-07,18:00,5,400.53,0.0,15.0,25.8,9.59,79.1,86.76,13.18
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T19:00:00Z,2025-08-07,19:00,5,411.54,0.0,15.54,23.49,10.95,84.09,91.24,15.92
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T20:00:00Z,2025-08-07,20:00,5,419.65,0.0,15.25,21.86,11.34,88.92,95.44,15.75
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T21:00:00Z,2025-08-07,21:00,5,423.56,0.01,14.64,21.17,10.92,93.59,99.52,11.92
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T22:00:00Z,2025-08-07,22:00,5,424.15,0.0,14.45,24.15,11.21,95.31,100.32,6.42
Beijing,BJS,CN,39.9042,116.4074,2025-08-07T23:00:00Z,2025-08-07,23:00,5,429.82,0.02,15.35,24.66,11.44,94.57,99.4,5.35
Beijing,BJS,CN,39.9042,116.4074,2025-08-08T00:00:00Z,2025-08-08,00:00,5,434.79,0.1,17.2,24.89,11.78,91.48,96.3,5.19
