ville,abbr,pays,latitude,longitude,timestamp_utc,date_utc,heure_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Londres,LON,GB,51.5074,-0.1278,2025-08-01T00:00:00Z,2025-08-01,00:00,1,137.53,0,10,58.08,4.36,1.72,2.57,1.1
Londres,LON,GB,51.5074,-0.1278,2025-08-01T01:00:00Z,2025-08-01,01:00,2,158.34,0,8.43,63.8,4.02,1.71,2.77,1.44
Londres,LON,GB,51.5074,-0.1278,2025-08-01T02:00:00Z,2025-08-01,02:00,2,165.12,0,7.37,63.63,3.74,1.61,2.79,1.57
Londres,LON,GB,51.5074,-0.1278,2025-08-01T03:00:00Z,2025-08-01,03:00,2,162.2,0,6.75,60.91,3.54,1.54,2.78,1.58
Londres,LON,GB,51.5074,-0.1278,2025-08-01T04:00:00Z,2025-08-01,04:00,1,154.8,0,6.3,57.57,3.38,1.47,2.76,1.57
Londres,LON,GB,51.5074,-0.1278,2025-08-01T05:00:00Z,2025-08-01,05:00,1,149.33,0,6.08,54.94,3.34,1.42,2.76,1.61
Londres,LON,GB,51.5074,-0.1278,2025-08-01T06:00:00Z,2025-08-01,06:00,1,144.4,0.18,5.94,52.96,3.35,1.38,2.74,1.69
Londres,LON,GB,51.5074,-0.1278,2025-08-01T07:00:00Z,2025-08-01,07:00,1,139.79,0.79,5.29,51.38,3.36,1.33,2.68,1.76
Londres,LON,GB,51.5074,-0.1278,2025-08-01T08:00:00Z,2025-08-01,08:00,1,136.35,1.45,4.83,50.3,3.45,1.34,2.65,1.87
Londres,LON,GB,51.5074,-0.1278,2025-08-01T09:00:00Z,2025-08-01,09:00,1,133.74,1.88,4.6,50.17,3.56,1.4,2.67,1.97
Londres,LON,GB,51.5074,-0.1278,2025-08-01T10:00:00Z,2025-08-01,10:00,1,133.65,1.8,4.2,53.34,3.37,1.45,2.61,1.89
Londres,LON,GB,51.5074,-0.1278,2025-08-01T11:00:00Z,2025-08-01,11:00,1,134.98,1.42,3.67,58.79,2.99,1.46,2.45,1.67
Londres,LON,GB,51.5074,-0.1278,2025-08-01T12:00:00Z,2025-08-01,12:00,2,134.65,1.11,3.25,63.32,2.74,1.51,2.35,1.51
Londres,LON,GB,51.5074,-0.1278,2025-08-01T13:00:00Z,2025-08-01,13:00,2,134.63,0.81,2.92,67.49,2.49,1.52,2.24,1.43
Londres,LON,GB,51.5074,-0.1278,2025-08-01T14:00:00Z,2025-08-01,14:00,2,134.03,0.63,2.56,71.27,2.27,1.46,2.07,1.35
Londres,LON,GB,51.5074,-0.1278,2025-08-01T15:00:00Z,2025-08-01,15:00,2,133.79,0.5,2.4,74.58,2.13,1.38,1.9,1.29
Londres,LON,GB,51.5074,-0.1278,2025-08-01T16:00:00Z,2025-08-01,16:00,2,133.7,0.42,2.54,76.35,2.1,1.31,1.77,1.27
Londres,LON,GB,51.5074,-0.1278,2025-08-01T17:00:00Z,2025-08-01,17:00,2,132.68,0.41,2.95,75.74,2.14,1.26,1.67,1.26
Londres,LON,GB,51.5074,-0.1278,2025-08-01T18:00:00Z,2025-08-01,18:00,2,132.75,0.34,3.61,73.89,2.18,1.23,1.59,1.23
Londres,LON,GB,51.5074,-0.1278,2025-08-01T19:00:00Z,2025-08-01,19:00,2,134.94,0.15,4.46,72.08,2.17,1.25,1.57,1.18
Londres,LON,GB,51.5074,-0.1278,2025-08-01T20:00:00Z,2025-08-01,20:00,2,138.36,0.01,5.17,70.61,2.13,1.32,1.62,1.12
Londres,LON,GB,51.5074,-0.1278,2025-08-01T21:00:00Z,2025-08-01,21:00,2,141.7,0,5.4,70.07,2.02,1.42,1.72,1.05
Londres,LON,GB,51.5074,-0.1278,2025-08-01T22:00:00Z,2025-08-01,22:00,2,143.12,0,5.4,69.01,1.89,1.48,1.79,0.96
Londres,LON,GB,51.5074,-0.1278,2025-08-01T23:00:00Z,2025-08-01,23:00,2,143.53,0,5.45,67.9,1.89,1.51,1.83,0.94
Londres,LON,GB,51.5074,-0.1278,2025-08-02T00:00:00Z,2025-08-02,00:00,2,142.85,0,5.4,66.4,1.93,1.54,1.87,0.97
Londres,LON,GB,51.5074,-0.1278,2025-08-02T01:00:00Z,2025-08-02,01:00,2,140.97,0,5.33,65.05,2,1.59,1.92,1.06
Londres,LON,GB,51.5074,-0.1278,2025-08-02T02:00:00Z,2025-08-02,02:00,2,138.55,0,5.37,63.23,2.14,1.66,2.02,1.24
Londres,LON,GB,51.5074,-0.1278,2025-08-02T03:00:00Z,2025-08-02,03:00,2,135.38,0,5.49,61.05,2.3,1.71,2.08,1.52
Londres,LON,GB,51.5074,-0.1278,2025-08-02T04:00:00Z,2025-08-02,04:00,1,131.56,0,5.55,58.39,2.45,1.66,2.07,1.86
Londres,LON,GB,51.5074,-0.1278,2025-08-02T05:00:00Z,2025-08-02,05:00,1,128.28,0,5.62,56.12,2.54,1.59,2.03,2.11
Londres,LON,GB,51.5074,-0.1278,2025-08-02T06:00:00Z,2025-08-02,06:00,1,125.63,0.09,5.71,54.59,2.61,1.5,1.97,2.16
Londres,LON,GB,51.5074,-0.1278,2025-08-02T07:00:00Z,2025-08-02,07:00,1,123.2,0.62,6.03,52.29,3.08,1.53,2.04,2.16
Londres,LON,GB,51.5074,-0.1278,2025-08-02T08:00:00Z,2025-08-02,08:00,1,121.73,1.56,6.24,50.35,3.77,1.68,2.25,2.13
Londres,LON,GB,51.5074,-0.1278,2025-08-02T09:00:00Z,2025-08-02,09:00,1,120.52,2.29,5.94,51.18,4.18,1.85,2.45,2.02
Londres,LON,GB,51.5074,-0.1278,2025-08-02T10:00:00Z,2025-08-02,10:00,1,119.52,2.31,5.46,55.25,4.23,2,2.59,1.86
Londres,LON,GB,51.5074,-0.1278,2025-08-02T11:00:00Z,2025-08-02,11:00,2,118.27,1.76,4.72,62.04,3.93,2.09,2.62,1.65
Londres,LON,GB,51.5074,-0.1278,2025-08-02T12:00:00Z,2025-08-02,12:00,2,117.01,1.27,4.14,68.57,3.7,2.21,2.68,1.5
Londres,LON,GB,51.5074,-0.1278,2025-08-02T13:00:00Z,2025-08-02,13:00,2,116.34,0.75,3.07,75.73,3.04,2.14,2.55,1.37
Londres,LON,GB,51.5074,-0.1278,2025-08-02T14:00:00Z,2025-08-02,14:00,2,115.52,0.55,2.49,79.92,2.69,2.03,2.46,1.3
Londres,LON,GB,51.5074,-0.1278,2025-08-02T15:00:00Z,2025-08-02,15:00,2,115.79,0.45,2.26,82.13,2.48,1.88,2.38,1.28
Londres,LON,GB,51.5074,-0.1278,2025-08-02T16:00:00Z,2025-08-02,16:00,2,118.03,0.49,2.63,83.51,2.61,1.73,2.43,1.3
Londres,LON,GB,51.5074,-0.1278,2025-08-02T17:00:00Z,2025-08-02,17:00,2,121.67,0.62,3.82,82.87,3.25,1.67,2.77,1.29
Londres,LON,GB,51.5074,-0.1278,2025-08-02T18:00:00Z,2025-08-02,18:00,2,125.13,0.58,5.08,80.73,3.78,1.67,3.21,1.25
Londres,LON,GB,51.5074,-0.1278,2025-08-02T19:00:00Z,2025-08-02,19:00,2,126.76,0.28,6.24,76.96,4.01,1.65,3.52,1.24
Londres,LON,GB,51.5074,-0.1278,2025-08-02T20:00:00Z,2025-08-02,20:00,2,126.12,0.02,6.6,72.8,3.91,1.63,3.56,1.34
Londres,LON,GB,51.5074,-0.1278,2025-08-02T21:00:00Z,2025-08-02,21:00,2,125.29,0,6.16,70.52,3.58,1.63,3.4,1.57
Londres,LON,GB,51.5074,-0.1278,2025-08-02T22:00:00Z,2025-08-02,22:00,2,127.12,0,4.59,71.38,2.56,1.42,2.61,1.85
Londres,LON,GB,51.5074,-0.1278,2025-08-02T23:00:00Z,2025-08-02,23:00,2,129.58,0,3.87,71.93,2.1,1.33,2.19,2
Londres,LON,GB,51.5074,-0.1278,2025-08-03T00:00:00Z,2025-08-03,00:00,2,131.4,0,3.79,71.92,2.02,1.39,2.19,2.11
Londres,LON,GB,51.5074,-0.1278,2025-08-03T01:00:00Z,2025-08-03,01:00,2,133.31,0,4.5,70.16,2.38,1.57,2.46,2.16
Londres,LON,GB,51.5074,-0.1278,2025-08-03T02:00:00Z,2025-08-03,02:00,2,135.2,0,5.57,67.41,2.91,1.83,2.94,2.17
Londres,LON,GB,51.5074,-0.1278,2025-08-03T03:00:00Z,2025-08-03,03:00,2,137.57,0,6.12,64.97,3.18,2.02,3.41,2.08
Londres,LON,GB,51.5074,-0.1278,2025-08-03T04:00:00Z,2025-08-03,04:00,2,139.75,0,6.2,63.43,3.26,2.12,3.79,1.88
Londres,LON,GB,51.5074,-0.1278,2025-08-03T05:00:00Z,2025-08-03,05:00,2,142.3,0,5.83,64.13,3.18,2.17,4.11,1.61
Londres,LON,GB,51.5074,-0.1278,2025-08-03T06:00:00Z,2025-08-03,06:00,2,144.85,0.02,5.33,67.27,3.01,2.17,4.33,1.32
Londres,LON,GB,51.5074,-0.1278,2025-08-03T07:00:00Z,2025-08-03,07:00,2,146.65,0.08,4.51,72.37,2.66,2.08,4.3,1.05
Londres,LON,GB,51.5074,-0.1278,2025-08-03T08:00:00Z,2025-08-03,08:00,2,143.93,0.2,4.23,74.94,2.63,1.96,4.15,0.81
Londres,LON,GB,51.5074,-0.1278,2025-08-03T09:00:00Z,2025-08-03,09:00,2,137.46,0.33,4.21,74.59,2.72,1.94,4.17,0.64
Londres,LON,GB,51.5074,-0.1278,2025-08-03T10:00:00Z,2025-08-03,10:00,2,130.62,0.45,4.28,72.28,2.9,2.13,4.73,0.49
Londres,LON,GB,51.5074,-0.1278,2025-08-03T11:00:00Z,2025-08-03,11:00,2,125.34,0.62,4.27,71.07,3.18,2.59,6.01,0.36
Londres,LON,GB,51.5074,-0.1278,2025-08-03T12:00:00Z,2025-08-03,12:00,2,122.72,0.74,3.96,72.93,3.4,3.12,7.69,0.24
Londres,LON,GB,51.5074,-0.1278,2025-08-03T13:00:00Z,2025-08-03,13:00,2,122.92,0.73,3.73,76.49,3.57,3.64,9.58,0.17
Londres,LON,GB,51.5074,-0.1278,2025-08-03T14:00:00Z,2025-08-03,14:00,2,124.37,0.67,3.76,79.25,3.71,4.03,11.22,0.13
Londres,LON,GB,51.5074,-0.1278,2025-08-03T15:00:00Z,2025-08-03,15:00,2,123.72,0.63,3.89,78.87,3.75,4.15,11.94,0.13
Londres,LON,GB,51.5074,-0.1278,2025-08-03T16:00:00Z,2025-08-03,16:00,2,118.7,0.61,4.21,74.9,3.71,4.01,11.5,0.15
Londres,LON,GB,51.5074,-0.1278,2025-08-03T17:00:00Z,2025-08-03,17:00,2,110.87,0.48,5.01,69.22,3.7,3.81,10.46,0.18
Londres,LON,GB,51.5074,-0.1278,2025-08-03T18:00:00Z,2025-08-03,18:00,2,104.24,0.28,6.02,64.1,3.71,3.7,9.48,0.21
Londres,LON,GB,51.5074,-0.1278,2025-08-03T19:00:00Z,2025-08-03,19:00,1,99.63,0.12,7,59.34,3.82,3.68,8.76,0.25
Londres,LON,GB,51.5074,-0.1278,2025-08-03T20:00:00Z,2025-08-03,20:00,1,96.95,0.01,7.92,54.51,4.08,3.67,8.29,0.36
Londres,LON,GB,51.5074,-0.1278,2025-08-03T21:00:00Z,2025-08-03,21:00,1,96.82,0,8.46,50.98,4.33,3.56,7.79,0.59
Londres,LON,GB,51.5074,-0.1278,2025-08-03T22:00:00Z,2025-08-03,22:00,1,99.74,0,8.9,48.56,4.47,3.34,7.14,0.93
Londres,LON,GB,51.5074,-0.1278,2025-08-03T23:00:00Z,2025-08-03,23:00,1,103.98,0,8.94,47.72,4.43,3.06,6.4,1.23
Londres,LON,GB,51.5074,-0.1278,2025-08-04T00:00:00Z,2025-08-04,00:00,1,108.85,0,8.33,48.57,4.12,2.78,5.66,1.47
Londres,LON,GB,51.5074,-0.1278,2025-08-04T01:00:00Z,2025-08-04,01:00,1,114.84,0,6.77,52.46,3.43,2.53,5.01,1.48
Londres,LON,GB,51.5074,-0.1278,2025-08-04T02:00:00Z,2025-08-04,02:00,1,119.38,0,6.2,54.45,3.27,2.53,5.06,1.32
Londres,LON,GB,51.5074,-0.1278,2025-08-04T03:00:00Z,2025-08-04,03:00,1,121.65,0,6.2,54.45,3.35,2.71,5.65,1.13
Londres,LON,GB,51.5074,-0.1278,2025-08-04T04:00:00Z,2025-08-04,04:00,1,121.86,0,6.83,52.54,3.66,3.09,6.75,0.89
Londres,LON,GB,51.5074,-0.1278,2025-08-04T05:00:00Z,2025-08-04,05:00,1,120,0,8.2,49.24,4.23,3.69,8.32,0.57
Londres,LON,GB,51.5074,-0.1278,2025-08-04T06:00:00Z,2025-08-04,06:00,1,113.76,0.02,9.4,46.21,4.59,4.27,9.74,0.29
Londres,LON,GB,51.5074,-0.1278,2025-08-04T07:00:00Z,2025-08-04,07:00,1,104.42,0.15,9.94,44.64,4.63,4.51,10.45,0.12
Londres,LON,GB,51.5074,-0.1278,2025-08-04T08:00:00Z,2025-08-04,08:00,1,97.29,0.42,9.56,45.26,4.49,4.55,10.8,0.06
Londres,LON,GB,51.5074,-0.1278,2025-08-04T09:00:00Z,2025-08-04,09:00,1,95.91,0.73,8.18,47.75,4.2,4.74,11.26,0.04
Londres,LON,GB,51.5074,-0.1278,2025-08-04T10:00:00Z,2025-08-04,10:00,1,97.8,0.86,6,51.18,3.62,4.5,10.63,0.06
Londres,LON,GB,51.5074,-0.1278,2025-08-04T11:00:00Z,2025-08-04,11:00,1,99.03,0.8,4.49,54.01,3.21,3.99,9.75,0.11
Londres,LON,GB,51.5074,-0.1278,2025-08-04T12:00:00Z,2025-08-04,12:00,1,98.9,0.72,3.47,58.01,3.01,3.79,9.6,0.13
Londres,LON,GB,51.5074,-0.1278,2025-08-04T13:00:00Z,2025-08-04,13:00,2,97.56,0.53,2.86,62.93,2.74,3.76,9.13,0.13
Londres,LON,GB,51.5074,-0.1278,2025-08-04T14:00:00Z,2025-08-04,14:00,2,95.76,0.4,2.66,64.99,2.6,3.72,8.91,0.1
Londres,LON,GB,51.5074,-0.1278,2025-08-04T15:00:00Z,2025-08-04,15:00,2,93.86,0.34,2.67,63.85,2.58,3.55,8.86,0.06
Londres,LON,GB,51.5074,-0.1278,2025-08-04T16:00:00Z,2025-08-04,16:00,2,93.28,0.23,3.05,60.43,2.5,3.35,8.04,0.04
Londres,LON,GB,51.5074,-0.1278,2025-08-04T17:00:00Z,2025-08-04,17:00,1,93.27,0.15,3.73,57.07,2.35,3.24,6.47,0.04
Londres,LON,GB,51.5074,-0.1278,2025-08-04T18:00:00Z,2025-08-04,18:00,1,93.62,0.06,4.45,55.55,2.3,3.32,5.75,0.05
Londres,LON,GB,51.5074,-0.1278,2025-08-04T19:00:00Z,2025-08-04,19:00,1,93.99,0.04,4.83,55.12,2.34,3.66,5.91,0.13
Londres,LON,GB,51.5074,-0.1278,2025-08-04T20:00:00Z,2025-08-04,20:00,1,95.36,0,4.71,55.6,2.38,4.05,6.51,0.41
Londres,LON,GB,51.5074,-0.1278,2025-08-04T21:00:00Z,2025-08-04,21:00,1,103.56,0,4.39,58.22,2.38,4.12,7.02,0.98
Londres,LON,GB,51.5074,-0.1278,2025-08-04T22:00:00Z,2025-08-04,22:00,2,123.87,0,4.13,64.2,2.32,3.67,7.3,1.52
Londres,LON,GB,51.5074,-0.1278,2025-08-04T23:00:00Z,2025-08-04,23:00,2,146.44,0,4.16,69.25,2.3,3.12,7.56,1.77
Londres,LON,GB,51.5074,-0.1278,2025-08-05T00:00:00Z,2025-08-05,00:00,2,160.6,0,4.17,71.49,2.29,2.69,7.63,1.87
Londres,LON,GB,51.5074,-0.1278,2025-08-05T01:00:00Z,2025-08-05,01:00,2,162.3,0,3.98,71.52,2.21,2.35,7.3,1.86
Londres,LON,GB,51.5074,-0.1278,2025-08-05T02:00:00Z,2025-08-05,02:00,2,158.82,0,3.79,70.5,2.15,2.14,6.89,1.82
Londres,LON,GB,51.5074,-0.1278,2025-08-05T03:00:00Z,2025-08-05,03:00,2,154.22,0,3.65,68.53,2.11,1.99,6.44,1.78
Londres,LON,GB,51.5074,-0.1278,2025-08-05T04:00:00Z,2025-08-05,04:00,2,150.19,0,3.44,66.26,2.03,1.83,5.91,1.67
Londres,LON,GB,51.5074,-0.1278,2025-08-05T05:00:00Z,2025-08-05,05:00,2,148.74,0,3.14,64.46,1.9,1.68,5.45,1.49
Londres,LON,GB,51.5074,-0.1278,2025-08-05T06:00:00Z,2025-08-05,06:00,2,147.29,0.06,2.85,62.57,1.78,1.59,5.16,1.32
Londres,LON,GB,51.5074,-0.1278,2025-08-05T07:00:00Z,2025-08-05,07:00,2,142.9,0.26,2.46,61.28,1.73,1.54,4.93,1.18
Londres,LON,GB,51.5074,-0.1278,2025-08-05T08:00:00Z,2025-08-05,08:00,2,137.22,0.47,2.34,60.66,1.82,1.53,4.74,1.14
Londres,LON,GB,51.5074,-0.1278,2025-08-05T09:00:00Z,2025-08-05,09:00,2,130.8,0.58,2.28,61.31,1.89,1.5,4.46,1.13
Londres,LON,GB,51.5074,-0.1278,2025-08-05T10:00:00Z,2025-08-05,10:00,2,123.73,0.58,2.07,63.49,1.89,1.49,4.18,1.07
Londres,LON,GB,51.5074,-0.1278,2025-08-05T11:00:00Z,2025-08-05,11:00,2,116.84,0.52,1.78,67.5,1.81,1.5,3.97,0.99
Londres,LON,GB,51.5074,-0.1278,2025-08-05T12:00:00Z,2025-08-05,12:00,2,112.18,0.45,1.6,72.45,1.77,1.56,3.91,0.98
Londres,LON,GB,51.5074,-0.1278,2025-08-05T13:00:00Z,2025-08-05,13:00,2,110.51,0.44,1.6,77.02,1.86,1.67,4.06,1
Londres,LON,GB,51.5074,-0.1278,2025-08-05T14:00:00Z,2025-08-05,14:00,2,111.09,0.5,1.85,79.65,2.12,1.83,4.46,1.01
Londres,LON,GB,51.5074,-0.1278,2025-08-05T15:00:00Z,2025-08-05,15:00,2,113.49,0.56,2.15,80.39,2.35,1.95,4.74,1.01
Londres,LON,GB,51.5074,-0.1278,2025-08-05T16:00:00Z,2025-08-05,16:00,2,117.68,0.72,2.93,79.19,2.85,2.04,5,1.02
Londres,LON,GB,51.5074,-0.1278,2025-08-05T17:00:00Z,2025-08-05,17:00,2,122.19,0.83,4.07,76.21,3.35,2.06,5.03,1.03
Londres,LON,GB,51.5074,-0.1278,2025-08-05T18:00:00Z,2025-08-05,18:00,2,126.15,0.7,5.26,72.69,3.59,2,4.8,1.06
Londres,LON,GB,51.5074,-0.1278,2025-08-05T19:00:00Z,2025-08-05,19:00,2,129.28,0.3,6.67,68.69,3.73,1.9,4.48,1.16
Londres,LON,GB,51.5074,-0.1278,2025-08-05T20:00:00Z,2025-08-05,20:00,2,131.68,0.01,7.35,65.32,3.74,1.77,4.11,1.36
Londres,LON,GB,51.5074,-0.1278,2025-08-05T21:00:00Z,2025-08-05,21:00,2,132.98,0,6.94,63.75,3.49,1.65,3.79,1.57
Londres,LON,GB,51.5074,-0.1278,2025-08-05T22:00:00Z,2025-08-05,22:00,2,133.93,0,6,63.81,2.94,1.54,3.56,1.67
Londres,LON,GB,51.5074,-0.1278,2025-08-05T23:00:00Z,2025-08-05,23:00,2,134.54,0,6.4,62.11,2.99,1.57,3.61,1.79
Londres,LON,GB,51.5074,-0.1278,2025-08-06T00:00:00Z,2025-08-06,00:00,2,134.78,0,7,60.33,3.15,1.67,3.81,1.87
Londres,LON,GB,51.5074,-0.1278,2025-08-06T01:00:00Z,2025-08-06,01:00,1,133.71,0,7.94,57.98,3.61,1.85,4.17,1.93
Londres,LON,GB,51.5074,-0.1278,2025-08-06T02:00:00Z,2025-08-06,02:00,1,133.72,0,9.63,54.85,4.41,2.14,4.66,2.06
Londres,LON,GB,51.5074,-0.1278,2025-08-06T03:00:00Z,2025-08-06,03:00,1,134.09,0,11.06,52.19,5.12,2.44,5.08,2.11
Londres,LON,GB,51.5074,-0.1278,2025-08-06T04:00:00Z,2025-08-06,04:00,1,133.94,0,11.75,50.38,5.5,2.72,5.39,2.03
Londres,LON,GB,51.5074,-0.1278,2025-08-06T05:00:00Z,2025-08-06,05:00,1,133.9,0,11.98,50.04,5.73,2.96,5.71,1.88
Londres,LON,GB,51.5074,-0.1278,2025-08-06T06:00:00Z,2025-08-06,06:00,1,133.68,0.07,12.44,49.98,6.03,3.19,6.04,1.74
Londres,LON,GB,51.5074,-0.1278,2025-08-06T07:00:00Z,2025-08-06,07:00,1,133.14,0.62,10.49,53.36,5.25,3.11,5.88,1.48
Londres,LON,GB,51.5074,-0.1278,2025-08-06T08:00:00Z,2025-08-06,08:00,1,133.2,1.75,9.08,54.98,5.32,3.18,5.93,1.36
Londres,LON,GB,51.5074,-0.1278,2025-08-06T09:00:00Z,2025-08-06,09:00,1,133.44,2.72,8.28,56.32,5.7,3.36,6.19,1.29
Londres,LON,GB,51.5074,-0.1278,2025-08-06T10:00:00Z,2025-08-06,10:00,1,133.83,3.14,7.8,58.43,6.07,3.6,6.62,1.23
Londres,LON,GB,51.5074,-0.1278,2025-08-06T11:00:00Z,2025-08-06,11:00,2,134.18,3.1,7.5,61.55,6.41,3.93,7.31,1.19
Londres,LON,GB,51.5074,-0.1278,2025-08-06T12:00:00Z,2025-08-06,12:00,2,133.89,2.75,7,66.73,6.53,4.38,8.26,1.15
Londres,LON,GB,51.5074,-0.1278,2025-08-06T13:00:00Z,2025-08-06,13:00,2,133.3,2.08,6.19,74.9,6.27,4.8,9.28,1.08
Londres,LON,GB,51.5074,-0.1278,2025-08-06T14:00:00Z,2025-08-06,14:00,2,132.06,1.54,5.41,82.97,6.02,5.27,10.31,0.99
Londres,LON,GB,51.5074,-0.1278,2025-08-06T15:00:00Z,2025-08-06,15:00,2,131.27,1.2,5.15,89.21,6.04,5.75,11.08,0.91
Londres,LON,GB,51.5074,-0.1278,2025-08-06T16:00:00Z,2025-08-06,16:00,2,130.78,0.74,5.73,92.6,6.08,5.98,11.52,0.87
Londres,LON,GB,51.5074,-0.1278,2025-08-06T17:00:00Z,2025-08-06,17:00,2,129.75,0.48,6.06,94.26,5.85,5.91,11.62,0.86
Londres,LON,GB,51.5074,-0.1278,2025-08-06T18:00:00Z,2025-08-06,18:00,2,128.26,0.21,6.12,94.89,5.39,5.62,11.48,0.88
Londres,LON,GB,51.5074,-0.1278,2025-08-06T19:00:00Z,2025-08-06,19:00,2,127.44,0.02,6.12,94.59,5.07,5.31,11.23,0.91
Londres,LON,GB,51.5074,-0.1278,2025-08-06T20:00:00Z,2025-08-06,20:00,2,127.2,0,6.8,92.65,5.34,5.18,11.16,0.94
Londres,LON,GB,51.5074,-0.1278,2025-08-06T21:00:00Z,2025-08-06,21:00,2,127.14,0,7.48,90.56,5.65,5.09,11.06,0.97
Londres,LON,GB,51.5074,-0.1278,2025-08-06T22:00:00Z,2025-08-06,22:00,2,127.47,0,7.93,88.73,5.84,5.03,10.95,1.01
Londres,LON,GB,51.5074,-0.1278,2025-08-06T23:00:00Z,2025-08-06,23:00,2,127.65,0,7.91,87.31,5.81,4.99,10.81,1.04
Londres,LON,GB,51.5074,-0.1278,2025-08-07T00:00:00Z,2025-08-07,00:00,2,127.83,0,7.66,86.28,5.66,4.96,10.68,1.05
Londres,LON,GB,51.5074,-0.1278,2025-08-07T01:00:00Z,2025-08-07,01:00,2,127.8,0,7.4,85.24,5.48,4.94,10.58,1.04
Londres,LON,GB,51.5074,-0.1278,2025-08-07T02:00:00Z,2025-08-07,02:00,2,128.21,0,7.65,83.72,5.55,4.9,10.5,0.99
Londres,LON,GB,51.5074,-0.1278,2025-08-07T03:00:00Z,2025-08-07,03:00,2,129.08,0,7.92,82.27,5.62,4.83,10.39,0.92
Londres,LON,GB,51.5074,-0.1278,2025-08-07T04:00:00Z,2025-08-07,04:00,2,130.86,0,8.12,81.14,5.64,4.7,10.18,0.83
Londres,LON,GB,51.5074,-0.1278,2025-08-07T05:00:00Z,2025-08-07,05:00,2,132.92,0,8.34,79.78,5.62,4.55,9.9,0.76
Londres,LON,GB,51.5074,-0.1278,2025-08-07T06:00:00Z,2025-08-07,06:00,2,134.61,0.06,8.8,78.96,5.58,4.43,9.53,0.7
Londres,LON,GB,51.5074,-0.1278,2025-08-07T07:00:00Z,2025-08-07,07:00,2,135.84,0.43,8.93,79.09,5.51,4.44,9.13,0.68
Londres,LON,GB,51.5074,-0.1278,2025-08-07T08:00:00Z,2025-08-07,08:00,2,135.33,0.92,8.46,79.84,5.35,4.6,8.94,0.73
Londres,LON,GB,51.5074,-0.1278,2025-08-07T09:00:00Z,2025-08-07,09:00,2,133.44,1.25,7.82,81.22,5.12,4.92,9.17,0.82
Londres,LON,GB,51.5074,-0.1278,2025-08-07T10:00:00Z,2025-08-07,10:00,2,130.56,1.17,7.52,82.2,4.89,5.39,9.79,0.98
Londres,LON,GB,51.5074,-0.1278,2025-08-07T11:00:00Z,2025-08-07,11:00,2,127.86,0.99,7.7,82.26,4.99,5.95,10.93,1.27
Londres,LON,GB,51.5074,-0.1278,2025-08-07T12:00:00Z,2025-08-07,12:00,2,126.08,0.76,8.08,82.38,5.25,6.55,12.38,1.58
Londres,LON,GB,51.5074,-0.1278,2025-08-07T13:00:00Z,2025-08-07,13:00,2,125.61,0.57,7.95,84.33,5.03,7.03,12.46,1.55
Londres,LON,GB,51.5074,-0.1278,2025-08-07T14:00:00Z,2025-08-07,14:00,2,126.82,0.48,7.14,88.03,4.44,7.23,11.67,1.21
Londres,LON,GB,51.5074,-0.1278,2025-08-07T15:00:00Z,2025-08-07,15:00,2,129.03,0.38,6.32,91.49,3.93,7.11,10.87,0.76
Londres,LON,GB,51.5074,-0.1278,2025-08-07T16:00:00Z,2025-08-07,16:00,2,131.09,0.27,5.9,93.18,3.7,6.85,10.77,0.39
Londres,LON,GB,51.5074,-0.1278,2025-08-07T17:00:00Z,2025-08-07,17:00,2,131.72,0.17,6.15,92.8,3.87,6.7,11.54,0.21
Londres,LON,GB,51.5074,-0.1278,2025-08-07T18:00:00Z,2025-08-07,18:00,2,130.53,0.08,6.58,91.32,4.03,6.54,12.23,0.14
Londres,LON,GB,51.5074,-0.1278,2025-08-07T19:00:00Z,2025-08-07,19:00,2,128.17,0.02,6.96,89.15,4.12,6.35,12.52,0.12
Londres,LON,GB,51.5074,-0.1278,2025-08-07T20:00:00Z,2025-08-07,20:00,2,125.01,0,7.19,85.98,4.21,6.2,12.76,0.11
Londres,LON,GB,51.5074,-0.1278,2025-08-07T21:00:00Z,2025-08-07,21:00,2,123.12,0,7.36,82.12,4.21,6.12,12.83,0.11
Londres,LON,GB,51.5074,-0.1278,2025-08-07T22:00:00Z,2025-08-07,22:00,2,123.83,0,7.33,78.35,4.09,5.91,12.15,0.12
Londres,LON,GB,51.5074,-0.1278,2025-08-07T23:00:00Z,2025-08-07,23:00,2,125.66,0,7.19,74.38,3.88,5.26,10.47,0.16
Londres,LON,GB,51.5074,-0.1278,2025-08-08T00:00:00Z,2025-08-08,00:00,2,128.14,0,6.77,71.19,3.57,4.19,8.21,0.27
Londres,LON,GB,51.5074,-0.1278,2025-08-08T01:00:00Z,2025-08-08,01:00,2,133.39,0,5.51,70.76,2.89,2.92,5.74,0.44
Londres,LON,GB,51.5074,-0.1278,2025-08-08T02:00:00Z,2025-08-08,02:00,2,140.06,0,4.51,71.44,2.46,2.03,4.21,0.55
Londres,LON,GB,51.5074,-0.1278,2025-08-08T03:00:00Z,2025-08-08,03:00,2,145.47,0,4.17,70.79,2.36,1.62,3.59,0.6
Londres,LON,GB,51.5074,-0.1278,2025-08-08T04:00:00Z,2025-08-08,04:00,2,147.78,0,4,69.6,2.32,1.35,3.15,0.58
Londres,LON,GB,51.5074,-0.1278,2025-08-08T05:00:00Z,2025-08-08,05:00,2,148.99,0,3.86,68.63,2.29,1.15,2.78,0.53
