ville,abbr,pays,latitude,longitude,timestamp_utc,date_utc,heure_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Paris,PAR,FR,48.8566,2.3522,2025-11-07T07:00:00Z,2025-11-07,07:00,1,134.32,0.0,5.47,37.36,0.19,2.21,3.0,0.58
Paris,PAR,FR,48.8566,2.3522,2025-11-07T08:00:00Z,2025-11-07,08:00,1,132.22,0.01,5.52,39.33,0.21,1.75,2.7,0.62
Paris,PAR,FR,48.8566,2.3522,2025-11-07T09:00:00Z,2025-11-07,09:00,1,129.21,0.08,5.18,42.24,0.22,1.47,2.59,0.62
Paris,PAR,FR,48.8566,2.3522,2025-11-07T10:00:00Z,2025-11-07,10:00,1,123.51,0.18,4.28,47.16,0.19,1.26,2.29,0.55
Paris,PAR,FR,48.8566,2.3522,2025-11-07T11:00:00Z,2025-11-07,11:00,1,119.52,0.25,3.75,49.08,0.17,1.08,1.86,0.53
Paris,PAR,FR,48.8566,2.3522,2025-11-07T12:00:00Z,2025-11-07,12:00,1,116.35,0.27,3.37,50.6,0.14,0.9,1.45,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-07T13:00:00Z,2025-11-07,13:00,1,112.8,0.16,2.88,56.13,0.11,0.68,1.05,0.51
Paris,PAR,FR,48.8566,2.3522,2025-11-07T14:00:00Z,2025-11-07,14:00,1,110.65,0.12,2.69,58.69,0.1,0.57,0.87,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-07T15:00:00Z,2025-11-07,15:00,1,110.58,0.08,2.81,58.15,0.1,0.54,0.79,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-07T16:00:00Z,2025-11-07,16:00,1,113.61,0.04,3.73,54.7,0.13,0.61,0.9,0.65
Paris,PAR,FR,48.8566,2.3522,2025-11-07T17:00:00Z,2025-11-07,17:00,1,120.05,0.0,5.39,49.12,0.18,0.85,1.23,0.7
Paris,PAR,FR,48.8566,2.3522,2025-11-07T18:00:00Z,2025-11-07,18:00,1,127.62,0.0,6.74,44.79,0.23,1.15,1.62,0.6
Paris,PAR,FR,48.8566,2.3522,2025-11-07T19:00:00Z,2025-11-07,19:00,1,133.3,0.0,7.53,41.38,0.26,1.43,2.0,0.55
Paris,PAR,FR,48.8566,2.3522,2025-11-07T20:00:00Z,2025-11-07,20:00,1,138.79,0.0,7.87,39.49,0.27,1.69,2.34,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-07T21:00:00Z,2025-11-07,21:00,1,143.57,0.0,8.06,38.13,0.27,1.94,2.7,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-07T22:00:00Z,2025-11-07,22:00,1,146.72,0.0,8.27,36.31,0.25,2.18,3.06,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-07T23:00:00Z,2025-11-07,23:00,1,149.32,0.0,8.6,33.81,0.2,2.39,3.35,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-08T00:00:00Z,2025-11-08,00:00,1,151.01,0.0,8.73,31.3,0.15,2.58,3.55,0.56
Paris,PAR,FR,48.8566,2.3522,2025-11-08T01:00:00Z,2025-11-08,01:00,1,151.56,0.0,8.72,29.21,0.13,2.68,3.55,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-08T02:00:00Z,2025-11-08,02:00,1,150.96,0.0,8.53,28.34,0.11,2.68,3.43,0.51
Paris,PAR,FR,48.8566,2.3522,2025-11-08T03:00:00Z,2025-11-08,03:00,1,148.17,0.0,7.96,29.47,0.1,2.55,3.25,0.49
Paris,PAR,FR,48.8566,2.3522,2025-11-08T04:00:00Z,2025-11-08,04:00,1,146.09,0.0,7.42,31.19,0.1,2.46,3.11,0.49
Paris,PAR,FR,48.8566,2.3522,2025-11-08T05:00:00Z,2025-11-08,05:00,1,150.03,0.01,7.86,28.22,0.1,2.62,3.22,0.56
Paris,PAR,FR,48.8566,2.3522,2025-11-08T06:00:00Z,2025-11-08,06:00,1,158.01,0.02,9.09,24.57,0.17,2.97,3.6,0.71
Paris,PAR,FR,48.8566,2.3522,2025-11-08T07:00:00Z,2025-11-08,07:00,1,167.79,0.06,10.9,20.45,0.26,3.42,4.13,0.85
Paris,PAR,FR,48.8566,2.3522,2025-11-08T08:00:00Z,2025-11-08,08:00,1,175.5,0.13,11.88,17.82,0.3,3.78,4.59,0.88
Paris,PAR,FR,48.8566,2.3522,2025-11-08T09:00:00Z,2025-11-08,09:00,1,179.18,0.36,11.32,18.41,0.32,3.97,4.84,0.93
Paris,PAR,FR,48.8566,2.3522,2025-11-08T10:00:00Z,2025-11-08,10:00,1,177.48,0.51,10.0,21.56,0.29,3.87,4.72,0.87
Paris,PAR,FR,48.8566,2.3522,2025-11-08T11:00:00Z,2025-11-08,11:00,1,174.62,0.55,9.22,22.63,0.25,3.56,4.35,0.73
Paris,PAR,FR,48.8566,2.3522,2025-11-08T12:00:00Z,2025-11-08,12:00,1,170.12,0.49,8.68,23.84,0.25,3.23,3.98,0.65
Paris,PAR,FR,48.8566,2.3522,2025-11-08T13:00:00Z,2025-11-08,13:00,1,152.78,0.4,6.56,32.15,0.29,2.51,3.35,0.63
Paris,PAR,FR,48.8566,2.3522,2025-11-08T14:00:00Z,2025-11-08,14:00,1,146.2,0.42,5.46,37.83,0.36,2.32,3.37,0.65
Paris,PAR,FR,48.8566,2.3522,2025-11-08T15:00:00Z,2025-11-08,15:00,1,142.75,0.29,4.94,42.05,0.4,2.22,3.43,0.7
Paris,PAR,FR,48.8566,2.3522,2025-11-08T16:00:00Z,2025-11-08,16:00,1,143.66,0.12,5.07,44.92,0.4,2.23,3.57,0.8
Paris,PAR,FR,48.8566,2.3522,2025-11-08T17:00:00Z,2025-11-08,17:00,1,148.23,0.0,5.87,44.42,0.37,2.4,3.83,0.85
Paris,PAR,FR,48.8566,2.3522,2025-11-08T18:00:00Z,2025-11-08,18:00,1,155.03,0.0,6.57,43.48,0.35,2.66,4.15,0.79
Paris,PAR,FR,48.8566,2.3522,2025-11-08T19:00:00Z,2025-11-08,19:00,1,160.68,0.0,7.17,41.36,0.33,2.97,4.52,0.7
Paris,PAR,FR,48.8566,2.3522,2025-11-08T20:00:00Z,2025-11-08,20:00,1,167.76,0.0,7.82,38.65,0.32,3.32,4.94,0.66
Paris,PAR,FR,48.8566,2.3522,2025-11-08T21:00:00Z,2025-11-08,21:00,1,173.95,0.0,8.44,35.76,0.3,3.65,5.33,0.65
Paris,PAR,FR,48.8566,2.3522,2025-11-08T22:00:00Z,2025-11-08,22:00,1,177.3,0.0,8.98,32.69,0.27,3.89,5.59,0.64
Paris,PAR,FR,48.8566,2.3522,2025-11-08T23:00:00Z,2025-11-08,23:00,1,180.39,0.0,9.42,30.23,0.22,4.09,5.79,0.62
Paris,PAR,FR,48.8566,2.3522,2025-11-09T00:00:00Z,2025-11-09,00:00,1,182.75,0.0,9.71,28.18,0.18,4.26,5.93,0.61
Paris,PAR,FR,48.8566,2.3522,2025-11-09T01:00:00Z,2025-11-09,01:00,1,185.69,0.01,10.18,24.98,0.15,4.52,6.04,0.63
Paris,PAR,FR,48.8566,2.3522,2025-11-09T02:00:00Z,2025-11-09,02:00,1,192.97,0.02,11.12,20.8,0.13,5.03,6.41,0.72
Paris,PAR,FR,48.8566,2.3522,2025-11-09T03:00:00Z,2025-11-09,03:00,1,201.02,0.04,12.13,17.07,0.13,5.78,7.09,0.85
Paris,PAR,FR,48.8566,2.3522,2025-11-09T04:00:00Z,2025-11-09,04:00,1,208.26,0.07,13.09,13.93,0.14,6.6,7.89,1.02
Paris,PAR,FR,48.8566,2.3522,2025-11-09T05:00:00Z,2025-11-09,05:00,1,215.99,0.12,14.12,11.46,0.17,7.41,8.7,1.19
Paris,PAR,FR,48.8566,2.3522,2025-11-09T06:00:00Z,2025-11-09,06:00,1,227.69,0.28,15.76,8.8,0.28,8.4,9.74,1.42
Paris,PAR,FR,48.8566,2.3522,2025-11-09T07:00:00Z,2025-11-09,07:00,1,239.52,0.63,17.65,5.87,0.37,9.35,10.73,1.45
Paris,PAR,FR,48.8566,2.3522,2025-11-09T08:00:00Z,2025-11-09,08:00,2,247.12,1.11,18.13,4.33,0.37,10.04,11.46,1.2
Paris,PAR,FR,48.8566,2.3522,2025-11-09T09:00:00Z,2025-11-09,09:00,2,249.45,2.48,15.87,6.38,0.34,10.52,12.01,1.02
Paris,PAR,FR,48.8566,2.3522,2025-11-09T10:00:00Z,2025-11-09,10:00,2,244.83,3.31,13.36,10.84,0.31,10.47,12.1,0.87
Paris,PAR,FR,48.8566,2.3522,2025-11-09T11:00:00Z,2025-11-09,11:00,1,238.2,3.89,11.21,14.17,0.29,9.5,11.3,0.82
Paris,PAR,FR,48.8566,2.3522,2025-11-09T12:00:00Z,2025-11-09,12:00,1,230.13,3.81,10.11,16.78,0.28,7.94,9.83,0.88
Paris,PAR,FR,48.8566,2.3522,2025-11-09T13:00:00Z,2025-11-09,13:00,1,162.34,0.83,5.62,51.73,0.32,3.92,6.04,0.78
Paris,PAR,FR,48.8566,2.3522,2025-11-09T14:00:00Z,2025-11-09,14:00,1,145.5,0.37,4.35,59.71,0.31,3.21,5.39,0.76
Paris,PAR,FR,48.8566,2.3522,2025-11-09T15:00:00Z,2025-11-09,15:00,1,142.19,0.16,4.43,59.99,0.3,3.11,5.26,0.88
Paris,PAR,FR,48.8566,2.3522,2025-11-09T16:00:00Z,2025-11-09,16:00,1,147.02,0.06,5.95,54.92,0.3,3.33,5.47,1.15
Paris,PAR,FR,48.8566,2.3522,2025-11-09T17:00:00Z,2025-11-09,17:00,1,156.18,0.0,8.44,46.1,0.29,3.82,5.96,1.1
Paris,PAR,FR,48.8566,2.3522,2025-11-09T18:00:00Z,2025-11-09,18:00,1,166.88,0.0,10.49,39.06,0.29,4.36,6.47,0.85
Paris,PAR,FR,48.8566,2.3522,2025-11-09T19:00:00Z,2025-11-09,19:00,1,174.91,0.01,11.57,34.02,0.29,4.78,6.82,0.72
Paris,PAR,FR,48.8566,2.3522,2025-11-09T20:00:00Z,2025-11-09,20:00,1,182.67,0.01,12.08,30.92,0.28,5.13,7.08,0.67
Paris,PAR,FR,48.8566,2.3522,2025-11-09T21:00:00Z,2025-11-09,21:00,1,189.34,0.01,12.41,28.62,0.26,5.45,7.31,0.62
Paris,PAR,FR,48.8566,2.3522,2025-11-09T22:00:00Z,2025-11-09,22:00,1,188.19,0.0,11.5,30.04,0.23,5.41,7.14,0.66
Paris,PAR,FR,48.8566,2.3522,2025-11-09T23:00:00Z,2025-11-09,23:00,1,187.41,0.0,11.06,29.36,0.17,5.37,6.91,0.6
Paris,PAR,FR,48.8566,2.3522,2025-11-10T00:00:00Z,2025-11-10,00:00,1,183.28,0.0,10.16,30.39,0.15,5.32,6.64,0.58
Paris,PAR,FR,48.8566,2.3522,2025-11-10T01:00:00Z,2025-11-10,01:00,1,176.66,0.0,9.0,33.57,0.14,5.66,6.8,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-10T02:00:00Z,2025-11-10,02:00,1,177.44,0.0,9.25,31.89,0.13,5.88,6.86,0.53
Paris,PAR,FR,48.8566,2.3522,2025-11-10T03:00:00Z,2025-11-10,03:00,1,178.79,0.0,9.68,29.77,0.13,6.13,7.0,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-10T04:00:00Z,2025-11-10,04:00,1,179.16,0.0,10.1,27.87,0.13,6.3,7.09,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-10T05:00:00Z,2025-11-10,05:00,1,180.22,0.0,10.7,26.16,0.13,6.52,7.24,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-10T06:00:00Z,2025-11-10,06:00,1,183.35,0.01,11.77,24.25,0.18,6.82,7.52,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-10T07:00:00Z,2025-11-10,07:00,1,186.01,0.03,13.03,22.56,0.22,6.87,7.62,0.55
Paris,PAR,FR,48.8566,2.3522,2025-11-10T08:00:00Z,2025-11-10,08:00,1,184.26,0.11,13.31,22.71,0.25,6.58,7.43,0.58
Paris,PAR,FR,48.8566,2.3522,2025-11-10T09:00:00Z,2025-11-10,09:00,1,178.05,0.59,11.68,26.32,0.25,5.82,6.74,0.63
Paris,PAR,FR,48.8566,2.3522,2025-11-10T10:00:00Z,2025-11-10,10:00,1,165.64,0.46,9.05,32.83,0.23,4.42,5.33,0.66
Paris,PAR,FR,48.8566,2.3522,2025-11-10T11:00:00Z,2025-11-10,11:00,1,155.31,0.41,7.57,37.44,0.21,3.32,4.16,0.71
Paris,PAR,FR,48.8566,2.3522,2025-11-10T12:00:00Z,2025-11-10,12:00,1,146.74,0.35,6.49,41.61,0.2,2.78,3.5,0.76
Paris,PAR,FR,48.8566,2.3522,2025-11-10T13:00:00Z,2025-11-10,13:00,1,137.05,0.19,4.81,51.75,0.16,2.15,2.6,0.6
Paris,PAR,FR,48.8566,2.3522,2025-11-10T14:00:00Z,2025-11-10,14:00,1,129.3,0.15,3.91,57.22,0.14,1.75,2.02,0.49
Paris,PAR,FR,48.8566,2.3522,2025-11-10T15:00:00Z,2025-11-10,15:00,1,125.04,0.09,3.65,59.26,0.14,1.61,1.86,0.48
Paris,PAR,FR,48.8566,2.3522,2025-11-10T16:00:00Z,2025-11-10,16:00,1,124.72,0.03,3.8,59.9,0.15,1.73,2.08,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-10T17:00:00Z,2025-11-10,17:00,1,127.96,0.0,4.28,57.81,0.18,2.05,2.53,0.58
Paris,PAR,FR,48.8566,2.3522,2025-11-10T18:00:00Z,2025-11-10,18:00,1,133.86,0.0,4.88,54.08,0.21,2.42,2.95,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-10T19:00:00Z,2025-11-10,19:00,1,137.76,0.0,5.33,51.03,0.23,2.63,3.19,0.52
Paris,PAR,FR,48.8566,2.3522,2025-11-10T20:00:00Z,2025-11-10,20:00,1,139.1,0.0,5.54,49.74,0.24,2.66,3.28,0.51
Paris,PAR,FR,48.8566,2.3522,2025-11-10T21:00:00Z,2025-11-10,21:00,1,138.34,0.0,5.5,50.1,0.25,2.55,3.23,0.51
Paris,PAR,FR,48.8566,2.3522,2025-11-10T22:00:00Z,2025-11-10,22:00,1,135.09,0.0,5.25,50.98,0.23,2.35,3.06,0.5
Paris,PAR,FR,48.8566,2.3522,2025-11-10T23:00:00Z,2025-11-10,23:00,1,132.67,0.0,4.99,51.91,0.2,2.18,2.94,0.49
Paris,PAR,FR,48.8566,2.3522,2025-11-11T00:00:00Z,2025-11-11,00:00,1,131.44,0.0,4.73,52.13,0.17,2.2,3.0,0.48
Paris,PAR,FR,48.8566,2.3522,2025-11-11T01:00:00Z,2025-11-11,01:00,1,130.5,0.0,4.54,51.33,0.15,2.46,3.3,0.48
Paris,PAR,FR,48.8566,2.3522,2025-11-11T02:00:00Z,2025-11-11,02:00,1,130.51,0.0,4.46,50.34,0.14,2.82,3.7,0.47
Paris,PAR,FR,48.8566,2.3522,2025-11-11T03:00:00Z,2025-11-11,03:00,1,131.44,0.0,4.45,48.96,0.13,3.22,4.17,0.47
Paris,PAR,FR,48.8566,2.3522,2025-11-11T04:00:00Z,2025-11-11,04:00,1,132.55,0.0,4.51,47.37,0.13,3.61,4.62,0.47
Paris,PAR,FR,48.8566,2.3522,2025-11-11T05:00:00Z,2025-11-11,05:00,1,134.1,0.0,4.69,45.5,0.13,3.84,4.91,0.47
Paris,PAR,FR,48.8566,2.3522,2025-11-11T06:00:00Z,2025-11-11,06:00,1,137.04,0.0,5.17,43.79,0.16,3.86,5.01,0.5
Paris,PAR,FR,48.8566,2.3522,2025-11-11T07:00:00Z,2025-11-11,07:00,1,139.82,0.0,5.92,42.02,0.19,3.65,4.83,0.54
Paris,PAR,FR,48.8566,2.3522,2025-11-11T08:00:00Z,2025-11-11,08:00,1,141.41,0.02,6.35,40.67,0.21,3.34,4.53,0.58
Paris,PAR,FR,48.8566,2.3522,2025-11-11T09:00:00Z,2025-11-11,09:00,1,140.88,0.17,6.19,41.02,0.22,3.06,4.24,0.59
Paris,PAR,FR,48.8566,2.3522,2025-11-11T10:00:00Z,2025-11-11,10:00,1,137.79,0.56,5.31,43.78,0.22,2.69,3.85,0.63
Paris,PAR,FR,48.8566,2.3522,2025-11-11T11:00:00Z,2025-11-11,11:00,1,133.47,0.92,4.46,46.68,0.23,2.57,3.71,0.74
Paris,PAR,FR,48.8566,2.3522,2025-11-11T12:00:00Z,2025-11-11,12:00,1,128.28,1.0,3.77,50.78,0.23,2.4,3.43,0.96
Paris,PAR,FR,48.8566,2.3522,2025-11-11T13:00:00Z,2025-11-11,13:00,2,120.18,0.7,2.74,61.81,0.2,2.0,2.8,1.04
Paris,PAR,FR,48.8566,2.3522,2025-11-11T14:00:00Z,2025-11-11,14:00,2,116.28,0.52,2.53,65.72,0.18,1.83,2.48,1.2
Paris,PAR,FR,48.8566,2.3522,2025-11-11T15:00:00Z,2025-11-11,15:00,2,114.82,0.36,2.82,66.62,0.18,1.67,2.21,1.41
Paris,PAR,FR,48.8566,2.3522,2025-11-11T16:00:00Z,2025-11-11,16:00,2,116.65,0.18,3.81,65.37,0.21,1.6,2.09,1.62
Paris,PAR,FR,48.8566,2.3522,2025-11-11T17:00:00Z,2025-11-11,17:00,2,121.6,0.02,5.36,61.57,0.28,1.7,2.2,1.74
Paris,PAR,FR,48.8566,2.3522,2025-11-11T18:00:00Z,2025-11-11,18:00,1,126.85,0.0,6.44,58.76,0.34,1.81,2.32,1.6
Paris,PAR,FR,48.8566,2.3522,2025-11-11T19:00:00Z,2025-11-11,19:00,1,130.5,0.0,7.06,56.59,0.37,1.89,2.4,1.36
Paris,PAR,FR,48.8566,2.3522,2025-11-11T20:00:00Z,2025-11-11,20:00,1,134.36,0.0,7.35,55.39,0.37,1.98,2.49,1.24
Paris,PAR,FR,48.8566,2.3522,2025-11-11T21:00:00Z,2025-11-11,21:00,1,136.77,0.0,7.42,54.15,0.34,2.05,2.55,1.18
Paris,PAR,FR,48.8566,2.3522,2025-11-11T22:00:00Z,2025-11-11,22:00,1,136.29,0.0,7.38,52.36,0.3,2.04,2.53,1.15
Paris,PAR,FR,48.8566,2.3522,2025-11-11T23:00:00Z,2025-11-11,23:00,1,134.91,0.0,7.26,50.74,0.24,2.0,2.47,1.19
Paris,PAR,FR,48.8566,2.3522,2025-11-12T00:00:00Z,2025-11-12,00:00,1,132.8,0.0,6.96,49.67,0.19,1.96,2.45,1.27
Paris,PAR,FR,48.8566,2.3522,2025-11-12T01:00:00Z,2025-11-12,01:00,1,130.66,0.0,6.58,49.1,0.16,1.96,2.49,1.39
Paris,PAR,FR,48.8566,2.3522,2025-11-12T02:00:00Z,2025-11-12,02:00,1,129.43,0.0,6.17,49.51,0.15,2.01,2.58,1.55
Paris,PAR,FR,48.8566,2.3522,2025-11-12T03:00:00Z,2025-11-12,03:00,1,128.55,0.0,5.81,50.31,0.14,2.07,2.68,1.71
Paris,PAR,FR,48.8566,2.3522,2025-11-12T04:00:00Z,2025-11-12,04:00,1,128.01,0.0,5.54,51.14,0.13,2.11,2.73,1.84
Paris,PAR,FR,48.8566,2.3522,2025-11-12T05:00:00Z,2025-11-12,05:00,1,129.1,0.0,5.54,51.69,0.14,2.17,2.78,1.92
Paris,PAR,FR,48.8566,2.3522,2025-11-12T06:00:00Z,2025-11-12,06:00,1,132.86,0.0,6.11,51.6,0.18,2.33,2.95,1.99
Paris,PAR,FR,48.8566,2.3522,2025-11-12T07:00:00Z,2025-11-12,07:00,1,137.72,0.0,7.21,50.48,0.24,2.54,3.21,2.11
Paris,PAR,FR,48.8566,2.3522,2025-11-12T08:00:00Z,2025-11-12,08:00,1,141.8,0.05,8.02,49.84,0.28,2.74,3.46,2.31
Paris,PAR,FR,48.8566,2.3522,2025-11-12T09:00:00Z,2025-11-12,09:00,1,143.29,0.54,7.45,51.65,0.3,2.89,3.66,2.5
Paris,PAR,FR,48.8566,2.3522,2025-11-12T10:00:00Z,2025-11-12,10:00,1,142.58,1.03,6.02,55.27,0.3,2.98,3.8,2.64
Paris,PAR,FR,48.8566,2.3522,2025-11-12T11:00:00Z,2025-11-12,11:00,1,140.6,1.24,5.25,56.45,0.31,3.15,4.02,2.66
Paris,PAR,FR,48.8566,2.3522,2025-11-12T12:00:00Z,2025-11-12,12:00,1,135.94,1.11,4.58,59.03,0.31,3.24,4.22,2.52
Paris,PAR,FR,48.8566,2.3522,2025-11-12T13:00:00Z,2025-11-12,13:00,2,129.64,0.79,3.59,67.07,0.3,3.15,4.29,2.24
Paris,PAR,FR,48.8566,2.3522,2025-11-12T14:00:00Z,2025-11-12,14:00,2,122.78,0.53,3.16,71.13,0.29,3.0,4.21,2.06
Paris,PAR,FR,48.8566,2.3522,2025-11-12T15:00:00Z,2025-11-12,15:00,2,116.4,0.28,3.13,73.17,0.28,2.7,3.97,1.91
Paris,PAR,FR,48.8566,2.3522,2025-11-12T16:00:00Z,2025-11-12,16:00,2,113.49,0.07,3.57,74.26,0.27,2.47,3.94,1.87
Paris,PAR,FR,48.8566,2.3522,2025-11-12T17:00:00Z,2025-11-12,17:00,2,112.68,0.0,3.97,73.77,0.27,2.45,4.45,1.91
Paris,PAR,FR,48.8566,2.3522,2025-11-12T18:00:00Z,2025-11-12,18:00,2,113.1,0.0,4.2,73.21,0.29,2.7,5.92,1.91
Paris,PAR,FR,48.8566,2.3522,2025-11-12T19:00:00Z,2025-11-12,19:00,2,112.34,0.0,4.18,71.66,0.3,3.27,8.6,1.88
Paris,PAR,FR,48.8566,2.3522,2025-11-12T20:00:00Z,2025-11-12,20:00,2,112.27,0.0,4.01,70.9,0.31,4.26,12.74,1.9
Paris,PAR,FR,48.8566,2.3522,2025-11-12T21:00:00Z,2025-11-12,21:00,2,111.57,0.0,3.74,70.68,0.31,5.68,18.22,1.91
Paris,PAR,FR,48.8566,2.3522,2025-11-12T22:00:00Z,2025-11-12,22:00,2,111.27,0.0,3.6,70.26,0.29,7.21,23.64,1.88
Paris,PAR,FR,48.8566,2.3522,2025-11-12T23:00:00Z,2025-11-12,23:00,2,111.3,0.0,3.61,69.25,0.24,8.28,26.91,1.82
Paris,PAR,FR,48.8566,2.3522,2025-11-13T00:00:00Z,2025-11-13,00:00,2,111.05,0.0,3.53,68.48,0.21,8.85,28.52,1.73
Paris,PAR,FR,48.8566,2.3522,2025-11-13T01:00:00Z,2025-11-13,01:00,2,110.42,0.0,3.31,68.22,0.19,8.99,28.79,1.67
Paris,PAR,FR,48.8566,2.3522,2025-11-13T02:00:00Z,2025-11-13,02:00,2,109.05,0.0,2.97,69.08,0.18,8.83,28.0,1.66
Paris,PAR,FR,48.8566,2.3522,2025-11-13T03:00:00Z,2025-11-13,03:00,2,107.41,0.0,2.59,70.64,0.17,8.34,26.29,1.69
Paris,PAR,FR,48.8566,2.3522,2025-11-13T04:00:00Z,2025-11-13,04:00,2,106.26,0.0,2.36,71.72,0.17,7.66,23.8,1.7
Paris,PAR,FR,48.8566,2.3522,2025-11-13T05:00:00Z,2025-11-13,05:00,2,107.7,0.0,2.54,70.98,0.17,7.11,21.29,1.64
Paris,PAR,FR,48.8566,2.3522,2025-11-13T06:00:00Z,2025-11-13,06:00,2,110.85,0.0,3.13,70.0,0.22,6.74,19.43,1.51
Paris,PAR,FR,48.8566,2.3522,2025-11-13T07:00:00Z,2025-11-13,07:00,2,113.95,0.0,4.04,68.07,0.27,6.54,18.47,1.45
Paris,PAR,FR,48.8566,2.3522,2025-11-13T08:00:00Z,2025-11-13,08:00,2,116.17,0.03,4.67,66.75,0.31,6.49,18.37,1.6
Paris,PAR,FR,48.8566,2.3522,2025-11-13T09:00:00Z,2025-11-13,09:00,2,116.94,0.26,4.54,66.43,0.34,6.52,18.89,1.81
Paris,PAR,FR,48.8566,2.3522,2025-11-13T10:00:00Z,2025-11-13,10:00,2,115.85,0.26,4.27,66.9,0.34,6.68,20.25,1.97
Paris,PAR,FR,48.8566,2.3522,2025-11-13T11:00:00Z,2025-11-13,11:00,2,115.19,0.41,3.95,66.59,0.34,6.99,21.88,2.07
Paris,PAR,FR,48.8566,2.3522,2025-11-13T12:00:00Z,2025-11-13,12:00,2,114.44,0.48,3.69,66.83,0.34,7.3,23.51,2.12
Paris,PAR,FR,48.8566,2.3522,2025-11-13T13:00:00Z,2025-11-13,13:00,2,116.01,0.44,3.92,66.72,0.35,7.57,24.42,2.19
Paris,PAR,FR,48.8566,2.3522,2025-11-13T14:00:00Z,2025-11-13,14:00,2,118.46,0.32,4.74,63.92,0.37,7.7,24.09,2.3
Paris,PAR,FR,48.8566,2.3522,2025-11-13T15:00:00Z,2025-11-13,15:00,2,120.91,0.12,5.79,60.82,0.38,7.81,23.78,2.42
Paris,PAR,FR,48.8566,2.3522,2025-11-13T16:00:00Z,2025-11-13,16:00,2,125.11,0.02,7.05,58.2,0.39,8.06,23.87,2.56
Paris,PAR,FR,48.8566,2.3522,2025-11-13T17:00:00Z,2025-11-13,17:00,2,130.37,0.0,8.33,55.15,0.39,8.37,23.68,2.43
Paris,PAR,FR,48.8566,2.3522,2025-11-13T18:00:00Z,2025-11-13,18:00,2,135.67,0.0,9.2,52.95,0.39,8.66,23.2,1.94
Paris,PAR,FR,48.8566,2.3522,2025-11-13T19:00:00Z,2025-11-13,19:00,2,139.19,0.0,9.47,50.94,0.4,8.56,21.68,1.48
Paris,PAR,FR,48.8566,2.3522,2025-11-13T20:00:00Z,2025-11-13,20:00,1,142.53,0.0,9.47,49.98,0.4,8.14,19.69,1.41
Paris,PAR,FR,48.8566,2.3522,2025-11-13T21:00:00Z,2025-11-13,21:00,1,144.25,0.0,9.21,49.93,0.41,7.52,17.56,1.46
Paris,PAR,FR,48.8566,2.3522,2025-11-13T22:00:00Z,2025-11-13,22:00,1,142.2,0.0,8.46,51.79,0.4,6.81,15.75,1.58
Paris,PAR,FR,48.8566,2.3522,2025-11-13T23:00:00Z,2025-11-13,23:00,1,136.37,0.0,7.37,54.7,0.35,6.34,14.97,1.81
Paris,PAR,FR,48.8566,2.3522,2025-11-14T00:00:00Z,2025-11-14,00:00,1,130.54,0.0,6.23,57.84,0.32,6.38,15.83,2.08
Paris,PAR,FR,48.8566,2.3522,2025-11-14T01:00:00Z,2025-11-14,01:00,2,125.52,0.0,5.27,60.37,0.3,6.97,18.17,2.27
Paris,PAR,FR,48.8566,2.3522,2025-11-14T02:00:00Z,2025-11-14,02:00,2,122.59,0.0,4.67,62.0,0.28,7.97,21.21,2.31
Paris,PAR,FR,48.8566,2.3522,2025-11-14T03:00:00Z,2025-11-14,03:00,2,120.58,0.0,4.27,63.28,0.27,9.31,25.21,2.29
Paris,PAR,FR,48.8566,2.3522,2025-11-14T04:00:00Z,2025-11-14,04:00,2,120.32,0.0,4.08,64.47,0.27,10.74,28.73,2.18
Paris,PAR,FR,48.8566,2.3522,2025-11-14T05:00:00Z,2025-11-14,05:00,2,121.18,0.0,4.19,64.65,0.28,12.0,31.64,2.11
Paris,PAR,FR,48.8566,2.3522,2025-11-14T06:00:00Z,2025-11-14,06:00,2,124.02,0.0,4.74,64.22,0.32,13.29,35.28,2.12
Paris,PAR,FR,48.8566,2.3522,2025-11-14T07:00:00Z,2025-11-14,07:00,2,125.36,0.0,5.44,63.85,0.35,13.95,36.03,2.07
Paris,PAR,FR,48.8566,2.3522,2025-11-14T08:00:00Z,2025-11-14,08:00,2,124.73,0.0,5.88,63.33,0.36,13.21,31.43,1.98
Paris,PAR,FR,48.8566,2.3522,2025-11-14T09:00:00Z,2025-11-14,09:00,2,121.43,0.04,5.48,65.5,0.34,11.48,25.12,1.78
Paris,PAR,FR,48.8566,2.3522,2025-11-14T10:00:00Z,2025-11-14,10:00,2,117.13,0.08,4.28,70.02,0.3,9.88,21.34,1.53
